Text,Stemming,True Label,Predicted Label,Correct
@fatalchain Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian Danantara Acap berkata kasar dan mengucapkan Ndasmu Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis Selamat merayakan Hari Idul Fitri 1446 H ï¸,maaf transparan buat ruu tni salah diri danantara acap kasar ndasmu iring salam hangat penuh raga makan gizi gratis selamat raya idul fitri 1446 h,0,0,True
@GenZ3T @Saham_fess tolol emang si gemoy padahal kalo mau ningkatin valuasi danantara yaudah gantiin ritel beli saham biar ga gampang dimainin aseng buat naikin harga saham sekaligus ihsg,tolol emang si gemoy kalo ningkatin valuasi danantara yaudah gantiin ritel beli saham biar ga gampang dimainin aseng naikin harga saham ihsg,0,0,True
@GOAL_ID @erickthohir belum dibayar ya kompensasinya STY lagi sibuk mengeruk BUMN kah anda Mumpung belum jadi Danantara...,bayar ya kompensasi sty sibuk keruk bumn kah mumpung danantara,0,0,True
@TheCurut007 gaji tunjangan simpanan kan masih belum dipakai wajar setelah pensiun di pakai dikitÂ² Biar nggak malu bila ada RAPAT DEWAN PENASEHAT Danantara biar setara dg Taksin dkk,gaji tunjang simpan pakai wajar pensiun pakai dikit biar nggak malu rapat dewan nasehat danantara biar tara dg taksin dkk,0,0,True
Danantara menjawab tantangan masa depan lewat pengelolaan aset negara yang efisien #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/3j9jW8q3O9,danantara tantang kelola aset negara efisien danantara kerjasamadanantara investasidanantara dukungdanantara,1,1,True
@JedTeguh03 Salut sama Presiden Prabowo keberanian dalam dukung Danantara patut ditiru pemimpin lain,salut presiden prabowo berani dukung danantara patut tiru pimpin,1,1,True
@GenZNusantara Apresiasi untuk BPI Danantara yang fokus keberlanjutan dan investasi cerdas,apresiasi bpi danantara fokus lanjut investasi cerdas,1,1,True
@GenZNusantara BPI Danantara gerakkan pertumbuhan massa secara berkelanjutan,bpi danantara gerak tumbuh massa lanjut,1,1,True
Danantara tingkatkan investasi https://t.co/lxFQxjvx0Z,danantara tingkat investasi,1,1,True
@reaareaa__ Terima kasih Presiden Prabowo buat support tulus ke Danantara,terima kasih presiden prabowo support tulus danantara,1,1,True
Program ini bekerja sama dengan pemerintah komunitas lokal dan berbagai organisasi untuk menciptakan dampak yang lebih luas dan berkelanjutan. #DanantaraBangunNegeri #Danantara https://t.co/r5IrXnhO5X,program perintah komunitas lokal organisasi cipta dampak luas lanjut danantarabangunnegeri danantara,1,1,True
@reaareaa__ Presiden Prabowo support Danantara waktunya Indonesia jadi tuan rumah di industri digital,presiden prabowo support danantara indonesia tuan rumah industri digital,1,1,True
Danantara Indonesia berkomitmen untuk meningkatkan efisiensi aset menarik investasi global dan memperkuat daya saing Indonesia di sektor strategis sehingga menciptakan kemakmuran yang merata bagi seluruh rakyat Indonesia #AstaCita https://t.co/LF3GInGEWG,danantara indonesia komitmen tingkat efisiensi aset tarik investasi global kuat daya saing indonesia sektor strategis cipta makmur rata rakyat indonesia astacita,1,1,True
@reaareaa__ Presiden Prabowo bener-bener tahu cara nyalurin energi positif buat Danantara biar makin sukses,presiden prabowo benerbener nyalurin energi positif danantara biar sukses,1,1,True
Kalo ada yang masih belain danantara tholol sih. Investasi itu pakai uang dingin yg mengendap yang at least ngga urgent dan setelah semua kebutuhan pokok lainnya terpenuhi. Lah ini maksa banget. Udah ngebet banget dapet duit seger wkwkwkw,kalo bain danantara tholol sih investasi pakai uang dingin yg endap at least ngga urgent butuh pokok penuh maksa banget udah ngebet banget dapet duit seger wkwkwkw,0,0,True
langkah cerdas! Danantara mendukung transisi energi efektif https://t.co/bhWvAjuGqg,langkah cerdas danantara dukung transisi energi efektif,1,1,True
@JhonSitorus_18 Katanya hrus belajar dan jgn mau kalah dr negara maju pak disana biasanya kalo pejabat ato anak buahnya salah lgsg mundur lho pak. Lha bapak dr mulai tragedi kanjuruhan korupsi Pertamina ASDP Taspen Telkom PLN ehh skrg malah nambah job Danantara ,hrus ajar jgn kalah dr negara maju sana kalo jabat ato anak buah salah lgsg mundur lho lha dr tragedi kanjuruhan korupsi pertamina asdp taspen telkom pln ehh skrg nambah job danantara,0,0,True
@Jateng_Twit Bau² propaganda Danantara,bau propaganda danantara,0,0,True
@reaareaa__ Berasa makin optimis kalo Presiden Prabowo aja dukung Danantara pasti bisa lebih maju,asa optimis kalo presiden prabowo aja dukung danantara maju,1,1,True
BPI Danantara dorong investasi asing untuk energi terbarukan demi ketahanan energi Indonesia. #EnergiBersih #InvestasiHijau #DanantaraMaju https://t.co/CCrU4bZqO5,bpi danantara dorong investasi asing energi baru tahan energi indonesia energibersih investasihijau danantaramaju,1,1,True
@TOM5helby Kenapa tidak ditwrimakan saja dalam bentuk uang ke ortu ortu psti bertanggung jawab sama anaknya sendiri bhkn bisa plus gizi. Guru mastikan kadar gizi dicabut jk ga sesuai. Melalui vendor 70% psti ordal ambil untung blom panitia pengadaan n pengawas. Danantara ini sama modusnya,ditwrimakan bentuk uang ortu ortu psti tanggung anak bhkn plus gizi guru mastik kadar gizi cabut jk ga sesuai vendor 70 psti ordal ambil untung blom panitia ada n awas danantara modus,0,0,True
"Rosan Jamin Investasi Danantara Baik &amp; Benar https://t.co/4lTRmJXMK5,ros jamin investasi danantara,1,1,True"
Varian Danantara Oplosan kak..,varian danantara oplos kak,0,0,True
Danantara Tetapkan Target Investasi Strategis Demi Ekonomi Tumbuh! #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/0l9m1dxZqf,danantara tetap target investasi strategis ekonomi tumbuh investasistrategis ekonomitumbuh indonesiamaju,1,1,True
Emang ngehe gasifikasi batubara ini Jelas2 diatas harga impor LPG. Jelas2 juga petinggi Danantara pemaen batubara,emang ngehe gasifikasi batubara jelas2 atas harga impor lpg jelas2 petinggi danantara pemaen batubara,0,0,True
@JedTeguh03 Doa terbaik buat Presiden Prabowo yang terus beri dukungan ke Danantara,doa baik presiden prabowo dukung danantara,1,1,True
BUBARKAN DANANTARA ... DANANTARA ALAT MERAMPOK UANG RAKYAT mengatas nama kan kepentingan rakyat... Lihat siapa pengurus nya ANTEK JOKOWI FUFUFAFA https://t.co/3CVaSD7Wy4,bubar danantara danantara alat rampok uang rakyat atas nama penting rakyat lihat urus nya antek jokowi fufufafa,0,0,True
@GenZNusantara Di bawah Rosan BPI Danantara siap jadi pelopor ekonomi maju,ros bpi danantara pelopor ekonomi maju,1,1,True
@AyamSegar3 @tekarok007 Kelompok Goldman Sachs adalah extrem kapitalis. Itu yang bersliweran di Danantara. Tergadai sudah semuanya.,kelompok goldman sachs extrem kapitalis bersliweran danantara gadai,0,0,True
@GenZNusantara Suasana pasar bersemangat IHSG mendaki! Perubahan positif dari Danantara dan RUPST Himbara menjanjikan harapan,suasana pasar semangat ihsg daki ubah positif danantara rupst himbara janji harap,1,1,True
@catuaries iya ini sengaja dibanting biar low base effect pada saat mulai danantara ,iya sengaja banting biar low base effect danantara,0,0,True
@MurtadhaOne1 Dengan adanya kasus KORUPSI Pertamina dan korupsi2 besar... DANANTARA luput dari pengawasan publik. Apakah itu suatu kebetulan?,korupsi pertamina korupsi2 danantara luput awas publik,0,0,True
@txtdrimedia Di bilang Indonesia Gelap ngamok 'Ndasmu' Dibilang Indonesia Terang tapi kok GELAP tetiba pagar laut tetiba danantara tetiba bbm oplosan Tetiba sibuk lalu berlalu begitu saja bagai PAGAR LAAAAUT. ke laut aja lu pada,bilang indonesia gelap ngamok ndasmu bilang indonesia terang gelap tetiba pagar laut tetiba danantara tetiba bbm oplos tetiba sibuk pagar laaaaut laut aja lu,0,0,True
bad news karena maksud terselubungbnya untuk install kacung kacung danantara sehingga semua smooth mesti bumn nya yang pontang panting,bad news maksud terselubungbnya install kacung kacung danantara smooth mesti bumn nya pontang panting,0,0,True
Danantara pastikan nilai manfaat aset negara terus meningkat. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/NsCBbuAoTc,danantara pasti nilai manfaat aset negara tingkat bpidanantara pembangunannasional sektorstrategis,1,1,True
@GenZNusantara IHSG makin menguat bikin pasar jadi tambah optimis. Semua ini berkat kejelasan dan hasil positif dari RUPST Himbara dan Danantara,ihsg kuat bikin pasar optimis berkat jelas hasil positif rupst himbara danantara,1,1,True
@FrediRandi4 Akhirnya kerja keras Danantara diakui dunia bangga banget sama visi Presiden Prabowo yang diangkat,kerja keras danantara aku dunia bangga banget visi presiden prabowo angkat,1,1,True
@GenZNusantara Kabar IHSG menguat bikin investor makin percaya diri. Kejelasan Danantara dan hasil positif RUPST Himbara jadi pendukung utama,kabar ihsg kuat bikin investor percaya jelas danantara hasil positif rupst himbara dukung utama,1,1,True
@PrabowoMpreg Narasinya dijajah asing tapi impor koruptor di danantara ,narasi jajah asing impor koruptor danantara,0,0,True
@tham878 @Henry84Wu osang asing osang asing danantara tu antek asing,osang asing osang asing danantara tu antek asing,0,0,True
@KangManto123 ASAP Danantara ketularan korupsi BUMN,asap danantara tular korupsi bumn,0,0,True
Gaush bingung lg ada danantara Tujuan utama (walo ga ngaku) buat biayain 2029 Siapa yg maju tinggal deal2an deh,gaush bingung lg danantara tuju utama walo ga ngaku biayain 2029 yg maju tinggal deal2an deh,0,0,True
Ya allah ini gue buka twt ada pertamax oplos lah asa masalah cf lah danantara lah pemerasan codeblu lah manusia pada kabur lah. Udah meledak aja lah ni negara mati aja lu semua udah gak guna anjir idup besok juga paling udh kiamat I JUST WANNA SEE YAOI IN MY TL.,ya allah gue buka twt pertamax oplos asa cf danantara peras codeblu manusia kabur udah ledak aja ni negara mati aja lu udah gak anjir idup besok udh kiamat i just wanna see yaoi in my tl,0,0,True
Cape bgt jd warga Indonesia tiap hari ada aja gebrakannya. Dari case biasa aja smpe case luar biasa ngga kelar2 pst aja ada masalah baru. Case Pertamina ini makin membuat kita underestimate sama Danantara. Kayanya gak ada lembaga yg bener-bener bersih dari korupsi di negara ini,cape bgt jd warga indonesia aja gebrak case aja smpe case ngga kelar2 pst aja case pertamina underestimate danantara kaya gak lembaga yg benerbener bersih korupsi negara,0,0,True
Wkwkwk berarti orang Danantara ga bisa dinasehati ,wkwkwk orang danantara ga nasehat,0,0,True
Rekam jejak Blair di berbagai proyek global tidak lepas dari konflik kepentingan. Ia pernah dikritik karena keterlibatannya dalam kebijakan yang menguntungkan korporasi besar. Apakah keterlibatannya di Danantara akan membawa keuntungan untuk rakyat? Atau memperkuat oligarki?,rekam jejak blair proyek global lepas konflik penting kritik libat bijak untung korporasi libat danantara bawa untung rakyat kuat oligarki,0,0,True
"@Mdy_Asmara1701 Survei bayaran Yg puas oon 3 bulan 2 x didemo besar Seluruh Indonesia Gara 2 Danantara ga dipercaya rakyat &amp; dunia IHSG jeblok Rupiah melemah $ menguat APBN minus PHK dimana2 Deflasi 1 th akibat korupsi dr jaman mulyono #IndonesiaGelap 2030 Indonesia Bubar,survei bayar yg puas oon 3 2 x demo indonesia gara 2 danantara ga percaya rakyat dunia ihsg jeblok rupiah lemah kuat apbn minus phk dimana2 deflasi 1 th akibat korupsi dr jaman mulyono indonesiagelap 2030 indonesia bubar,0,0,True"
Belum danantara aja udah serem bgt ni Bank,danantara aja udah rem bgt ni bank,0,0,True
Gak ah nanti emasnya masuk danantara lagi. Eh ,gak ah emas masuk danantara eh,0,0,True
@raymondchins Omon omon aja itu koh selama gk ada hitam di atas putih dalam bentuk produk hukum yang mengatur secara rinci perihal ini serta hukuman seberat berat nya atas korupsi Danantara. Hukuman atas penyelewengan dan Korupsi di Danantara ini memang harus Punya UU khusus dgn hukuman mati.,omon omon aja koh gk hitam putih bentuk produk hukum atur rinci perihal hukum berat berat nya korupsi danantara hukum seleweng korupsi danantara uu khusus dgn hukum mati,0,0,True
@GenZNusantara Investor makin optimis melihat IHSG yang naik. Semua ini berkat kejelasan Danantara dan hasil positif RUPST Himbara,investor optimis ihsg berkat jelas danantara hasil positif rupst himbara,1,1,True
Danantara menjadi motor penggerak ekonomi digital Indonesia memperkuat pondasi masa depan dengan teknologi yang inklusif dan memberdayakan. Melalui integrasi layanan keuangan dan digitalisasi sektor https://t.co/PcrmddnrSp,danantara motor gerak ekonomi digital indonesia kuat pondasi teknologi inklusif daya integrasi layan uang digitalisasi sektor,1,1,True
Danantara adalah Keputusan strategis dengan adanya joint venture. https://t.co/uLnSG3TbHh,danantara putus strategis joint venture,1,1,True
@Dennysiregar7 Kudu diramein banget biar Danantara luput dari sorotan. Kudu diramein agar rakyat takut beli BBM oplosan dan beralih ke kendaraan listrik. Bunuh dia burung dengan satu batu.,kudu diramein banget biar danantara luput sorot kudu diramein rakyat takut beli bbm oplos alih kendara listrik bunuh burung batu,0,0,True
Danantara menjadi Inovasi dalam pengelolaan aset negara agar lebih produktif dan berdaya saing optimal bagi perekonomian nasional!! https://t.co/yQneHsDMQN,danantara inovasi kelola aset negara produktif daya saing optimal ekonomi nasional,1,1,True
Danantara adalah langkah nyata untuk mewujudkan cita-cita bangsa Indonesia yang adil dan makmur di era digital. #AdilMakmurDigital #Danantara https://t.co/Vs3UGZzoa3,danantara langkah nyata wujud citacita bangsa indonesia adil makmur era digital adilmakmurdigital danantara,1,1,True
@reaareaa__ Dukungan keren dari Presiden Prabowo bikin Danantara lebih percaya diri,dukung keren presiden prabowo bikin danantara percaya,1,1,True
@JafarAshsh63197 @BayuAngora Jangan lupa mantan koruptor negara orang di impor untuk ngurus danantara di negeri sendiri.,lupa mantan koruptor negara orang impor ngurus danantara negeri,0,0,True
ketua tim pakar danantara adalah mantan koruptor alhasil orang² berbondong-bondong menarik uangnya dari bank milik negara sepertinya mahasiswa yang lulus telat ini akan menghindari sekre himpunan sebagai tempat belajar if u know what i mean,ketua tim pakar danantara mantan koruptor alhasil orang berbondongbondong tarik uang bank milik negara mahasiswa lulus telat hindar sekre himpun ajar if u know what i mean,0,0,True
Jadi kasusnya sengaja di-hold sampe danantara kebentuk? Gelo ceuk aing mah ,kasus sengaja dihold sampe danantara bentuk gelo ceuk aing mah,0,0,True
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin kita tambah optimis sama masa depan negeri,dukung presiden prabowo danantara bikin optimis negeri,1,1,True
@DS_yantie Token danantara lgsg ambruk ,token danantara lgsg ambruk,0,0,True
@FrediRandi4 Presiden Prabowo bawa nuansa optimisme lewat Joint Fund Danantara dan global Rp 67 5 Triliun wujud nyata visioner,presiden prabowo bawa nuansa optimisme joint fund danantara global rp 67 5 triliun wujud nyata visioner,1,1,True
gokil! Smoga Danantara sukses dorong energi bersih https://t.co/2DdG5OdRgG,gokil smoga danantara sukses dorong energi bersih,1,1,True
Penyelenggaraan Danantara bukan sekadar administratif tapi strategi ekonomi jangka panjang. #StrategiEkonomiBaru https://t.co/SjLVE7hCHI,selenggara danantara administratif strategi ekonomi jangka strategiekonomibaru,1,1,True
Sebenarnya kalau danantara ini beneran bisa optimal pasti bagus. TAPI PERLU DIINGAT MANUSIA INDONESIA ITU SERAKAH. JADI PASTI DIMANIPULASI UNTUK KEUNTUNGAN PRIBADI AJA. RAKYAT DAPET AMPASNYA DOANG,danantara beneran optimal bagus manusia indonesia serakah manipulasi untung pribadi aja rakyat dapet ampas doang,0,0,True
Danantara Indonesia: Satu Lompatan Besar Untuk Masa Depan #Danantara #DanantaraBangunNegeri https://t.co/XGcQLbMgxf,danantara indonesia lompat danantara danantarabangunnegeri,1,1,True
@GenZNusantara Dengan IHSG yang kembali naik investor optimis. Ini semua berkat kejelasan Danantara dan hasil RUPST Himbara,ihsg investor optimis berkat jelas danantara hasil rupst himbara,1,1,True
lebih pilih ngurus danantara daripada pendidikan luar biasa bayangin kalo sampe 2 periode speechless https://t.co/boPTIOQ8Jm,pilih ngurus danantara didik bayangin kalo sampe 2 periode speechless,0,0,True
* Katanya Efisiensi jadinya Danantara !!! - * PT. Sritex Tutup Per 1 Maret 2025 !!! - * Foto Termahal Th. 2025 M !!! https://t.co/lMcjWF9ll1,efisiensi danantara pt sritex tutup 1 maret 2025 foto mahal th 2025 m,0,0,True
inovatif! Danantara buktiin kemampuan bangsa kita https://t.co/T7rz5x9iwy,inovatif danantara buktiin mampu bangsa,1,1,True
@racikan_twt Pdhl cm minta demo ini ditanggapi serius oleh presiden dkk. Tindak lanjut yg diharapkan : dibatalkan UU sampah tolak RUU sampah kaji ulang IKN-MBG-danantara dll. Urusan turunin prabowo adili jokowi jegal gibran mah itu urusan nanti kalo emng aksi yg skrg ga ditanggepin-,pdhl cm demo tanggap serius presiden dkk tindak yg harap batal uu sampah tolak ruu sampah kaji ulang iknmbgdanantara dll urus turunin prabowo adil jokowi jegal gibran mah urus kalo emng aksi yg skrg ga ditanggepin,0,0,True
@jokowi Woy mulyono koruptor...mau korupsi lagi ya di danantara?,woy mulyono koruptormau korupsi ya danantara,0,0,True
@reaareaa__ Salut pada Presiden Prabowo yang support Danantara inspirasi buat pemimpin masa depan,salut presiden prabowo support danantara inspirasi pimpin,1,1,True
@LeonPriceleon48 Langkah maju yang luar biasa! Semoga Danantara bisa membawa dampak positif bagi bangsa,langkah maju moga danantara bawa dampak positif bangsa,1,1,True
@FrediRandi4 Danantara makin mendunia tiap langkah bareng global Joint Fund Rp 67 5 T ga lepas dari support Presiden Prabowo,danantara dunia langkah bareng global joint fund rp 67 5 t ga lepas support presiden prabowo,1,1,True
@FrediRandi4 Visi Presiden Prabowo sekarang nyata Danantara bersinergi sama global ngasih Joint Fund Rp 67 5 Triliun semangat ke depan,visi presiden prabowo nyata danantara sinergi global ngasih joint fund rp 67 5 triliun semangat,1,1,True
Rosan Yakini Saham-saham BUMN di Bawah Danantara Bakal Naik https://t.co/iiD2Ty4nK0,ros yakin sahamsaham bumn danantara,1,1,True
Kerjasama ketat pengawaan Danantara untuk pembangunan ekonomi 8% inisiatif Presiden Prabowo #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia @KemenBUMN @TelkomIndonesia https://t.co/uJr0jWTJFG,kerjasama ketat awa danantara bangun ekonomi 8 inisiatif presiden prabowo berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True
Lebih tepat sebenarnya Presiden luncurkan dahulu SATGAS Pembersihan korupsi langsung dibawah koordinasi Wapres/Gibran. Baru kemudian BPI Danantara.,presiden luncur satgas bersih korupsi langsung bawah koordinasi wapresgibran bpi danantara,0,0,True
@GenZNusantara Pasar saham bangkit IHSG jadi kuat! Penyegaran di Danantara dan hasil Himbara dorong kepercayaan baru,pasar saham bangkit ihsg kuat segar danantara hasil himbara dorong percaya,1,1,True
@GenZNusantara Pasar saham bergerak naik! IHSG kuat berkat langkah Himbara dan Danantara yang beri kepastian,pasar saham gerak ihsg kuat berkat langkah himbara danantara pasti,1,1,True
@papanberjalan Danantara harusnya dipakai buat ini jgn dikeep sampai 2029 ,danantara pakai jgn dikeep 2029,0,0,True
@Hilmi28 Ini yang namanya kegilaan atas Danantara yang dia harus menjilat Yahudi Freemason. Kalo ga ga bakalan dapet duit.,nama gila danantara jilat yahudi freemason kalo ga ga dapet duit,0,0,True
@ethadisaputra Formasi 4 4 2 apakah kelak nanti Kiper akan jadi tumbal Danantara jika kemudian hari kolaps.?,formasi 4 4 2 kelak kiper tumbal danantara kolaps,0,0,True
@JedTeguh03 Terima kasih Presiden Prabowo selalu percaya Danantara dan generasi muda,terima kasih presiden prabowo percaya danantara generasi muda,1,1,True
@GenZNusantara IHSG makin solid berkat dorongan dari Danantara dan RUPST Himbara! Investor makin percaya peluang terbukaIHSG meroket kepercayaan investor makin solid. Kepastian di Danantara dan hasil positif dari RUPST Himbara bikin pasar optimis,ihsg solid berkat dorong danantara rupst himbara investor percaya peluang terbukaihsg roket percaya investor solid pasti danantara hasil positif rupst himbara bikin pasar optimis,1,1,True
@Franken_blues @msaid_didu Kualitas buzzer nih dari segi analisa emang tolol banget ya sampah banget isi otaknya. Kereta Cepat aja hutang nya numpuk IKN aja megap megap danantara aja ngambil dari efisiensi anggaram modalnya. Ini lagi bangun giant sea wall. Haduh goblok goblok,kualitas buzzer nih segi analisa emang tolol banget ya sampah banget isi otak kereta cepat aja hutang nya numpuk ikn aja megap megap danantara aja ngambil efisiensi anggaram modal bangun giant sea wall haduh goblok goblok,0,0,True
Danantara sebagai kekuatan ekonomi baru Nusantara dimulai pada era Prabowo #danantara #investasi #indonesia #indonesiamaju #fyp https://t.co/iupPkJoaxP,danantara kuat ekonomi nusantara era prabowo danantara investasi indonesia indonesiamaju fyp,1,1,True
@ntheh0und Selamat!! Dua juta rupiah dipotong investasi pemerintah buat danantara.,selamat juta rupiah potong investasi perintah danantara,0,0,True
@raymondchins Uang anak yatim janda pensiunan dan lansia dititipkan di BUMN JIWASRAYA belum kembali sudah 7 tahun. Gugat pengadilan dpt putusan INKRACHT (nasabah menang) juga diabaikan. Sekarang ditempatkan di Danantara yg lebih oke selingkuh lagi. Siapa yg bisa jamin?,uang anak yatim janda pensiun lansia titip bumn jiwasraya 7 gugat adil dpt putus inkracht nasabah menang abai tempat danantara yg oke selingkuh yg jamin,0,0,True
@LeonPriceleon48 Danantara adalah harapan baru bagi perekonomian Indonesia. Semoga sukses dan berkembang pesat,danantara harap ekonomi indonesia moga sukses kembang pesat,1,1,True
@CNNIndonesia Klo nanti ada kegagalan: Danantara bukan bagian dari kami . Wlkwkwkw. Asw,klo gagal danantara wlkwkwkw asw,0,0,True
Udh di demo ASN di demo dosen. Di demo anak SMP di demo mahasiswa IHSG jeblok kurs 16.400 gas langka MBG basi bensin di oplos danantara otw dikorupsi masih belum sadar juga ?,udh demo asn demo dosen demo anak smp demo mahasiswa ihsg jeblok kurs 16400 gas langka mbg basi bensin oplos danantara otw korupsi sadar,0,0,True
@PrabowoMpreg Mereka ini teriakÂ² antek asing tapi danantara banyak asing kan tolol ya,teriak antek asing danantara asing tolol ya,0,0,True
@FrediRandi4 Indonesia makin optimis hadapi tantangan Joint Fund Danantara global hasil arahan positif Presiden Prabowo,indonesia optimis hadap tantang joint fund danantara global hasil arah positif presiden prabowo,1,1,True
Dony Oskaria yang jabat COO Danantara pamannya nagita slavi s bjirr woy gillaa?? Belum ada yg bahas kah Itu kebetulan apa titipan dah,dony oskaria jabat coo danantara paman nagita slavi s bjirr woy gillaa yg bahas kah titip dah,0,0,True
@JedTeguh03 Dukungan Presiden Prabowo buat Danantara bukti nyata semangat beliau untuk kemajuan,dukung presiden prabowo danantara bukti nyata semangat beliau maju,1,1,True
@JedTeguh03 Presiden Prabowo beneran jadi pelopor dukung perkembangan Danantara maju terus,presiden prabowo beneran pelopor dukung kembang danantara maju,1,1,True
"SORRY YEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNIï¸ Msh banyak salah seperti pendirian Danantaraï¸ Acap berkata kasar &amp; mengucapkan Ndasmu Teriring salam dan kehangatan yg dpt memenuhi raga spt Makan Bergizi Gratis Oke Gas menuju kemenangan,sorry yeee maaf transparan buat ruu tni msh salah diri danantara acap kasar ndasmu iring salam hangat yg dpt penuh raga spt makan gizi gratis oke gas menang,0,0,True"
@reaareaa__ Suka banget waktu Presiden Prabowo dukung Danantara yakin deh masa depan lebih cerah,suka banget presiden prabowo dukung danantara deh cerah,1,1,True
@GenZNusantara BPI Danantara hadir buat buka jalan kesuksesan ekonomi baru,bpi danantara hadir buka jalan sukses ekonomi,1,1,True
Strategi Investasi Danantara: Kunci Percepatan Pertumbuhan Ekonomi #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/Ic8mXcVxFM,strategi investasi danantara kunci cepat tumbuh ekonomi investasistrategis ekonomitumbuh indonesiamaju,1,1,True
@MacNCheesr @estehoh semuaa demi ambisi si gemoy. belum lagi danantara yang baunya juga udah busuk.,semuaa ambisi si gemoy danantara bau udah busuk,0,0,True
@kegblgnunfaedh Kuda Hitam Danantara Bakal Langsung menuju klasemen satu,kuda hitam danantara langsung klasemen,0,0,True
@TOPssst @PDI_Perjuangan @prabowo @DPR_RI @jokowi Koruptor ribuan T aman Rakyat jutaan susah cari makan Utang LN ngeri APBN minus Ga dipercaya Investor Danantara malah buat IHSG turun RP melemah $ menguat Phk dimana mana Demo dimana mana Awas chaos ,koruptor ribu t aman rakyat juta susah cari makan utang ln ngeri apbn minus ga percaya investor danantara ihsg turun rp lemah kuat phk mana demo mana awas chaos,0,0,True
@sasamicinbumbu @tanyakanrl Makanya org rame² buat kosongin bank pnya bumn. Biar gada dana (keuntungan bank) yg bisa dipake danantara buat mainan koruptor tadi,org rame kosongin bank pnya bumn biar gada dana untung bank yg dipake danantara main koruptor,0,0,True
keren banget Danantara inovasinya bikin bangga Indonesia https://t.co/oO8oz4txie,keren banget danantara inovasi bikin bangga indonesia,1,1,True
Danantara kini didukung AI Telkom Indonesia untuk pengalaman berita lebih cerdas. #telkomindonesia #bigbox #ai #danantara #artificialintelligence #tepatsolutifindonesia #bumn #elevatingyourfuture @KemenBUMN @TelkomIndonesia https://t.co/6MaKfT12Cc,danantara dukung ai telkom indonesia alam berita cerdas telkomindonesia bigbox ai danantara artificialintelligence tepatsolutifindonesia bumn elevatingyourfuture,1,1,True
@FrediRandi4 Hasil kerja nyata Danantara bareng global Joint Fund Rp 67 5 T gambarkan visi Presiden Prabowo yang bukan sekedar angan,hasil kerja nyata danantara bareng global joint fund rp 67 5 t gambar visi presiden prabowo dar angan,1,1,True
bangga lihat karya anak bangsa macam Danantara https://t.co/d5FDNbF3WE,bangga lihat karya anak bangsa danantara,1,1,True
@GenZNusantara Kini IHSG menguat dan kepercayaan investor meningkat. Semua berkat kejelasan kepengurusan Danantara dan kabar positif RUPST Himbara,ihsg kuat percaya investor tingkat berkat jelas urus danantara kabar positif rupst himbara,1,1,True
"BABI DANANTARA bkn program kampanye pk @prabowo @setkabgoid dg melihat beberapa kasus dibuka sebatas sensasi mencari kepercayaan publik dlm negeri &amp; luar negeri. Strategi tersebut lebih baik ditinggalkan &amp; sdh tdk jamannya lagi Cc @sudirmansaid @KejaksaanRI @KemenkeuRI @prastow,babi danantara bkn program kampanye pk dg buka batas sensasi cari percaya publik dlm negeri negeri strategi tinggal sdh tdk jaman cc,0,0,True"
Dengan sistem yang transparan terintegrasi dan berbasis teknologi Danantara wujudkan pengelolaan investasi yang optimal untuk kemajuan bangsa. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/m0a7Rravhr,sistem transparan integrasi bas teknologi danantara wujud kelola investasi optimal maju bangsa bpidanantara pembangunannasional sektorstrategis,1,1,True
@BigAlphaID Danantara stonks ,danantara stonks,1,1,True
mantap! Danantara bnr2 bisa dorong ekonomi naik https://t.co/s1TUGz0adP,mantap danantara bnr2 dorong ekonomi,1,1,True
@PartaiSocmed Wabahnya lagi nyinyir danantara anak buahnya nyinyir ijazah palsu,wabah nyinyir danantara anak buah nyinyir ijazah palsu,0,0,True
Bergerak dengan pengawasan yg sangat ketat Danantara inisiasi Presiden Prabowo melibatkan banyak pihak dalam proses pengawasan nya #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/6uuZtGTW8c,gerak awas yg ketat danantara inisiasi presiden prabowo libat proses awas nya berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True
@s_xyzz @agterplass_ @AryaandiTa90896 @kegblgnunfaedh Banyak yg kurang percaya kapabilitas orang2 yg di danantara FYI tabungan kita di bank itu gak diem aja gitu pengelola bank muter2in nya buat dapet keuntungan ngasih bunga pelayanan dll. Tau sendiri kan gimana kinerja org2 pemerintah ngelola duit gede...,yg percaya kapabilitas orang2 yg danantara fyi tabung bank gak diem aja gitu kelola bank muter2in nya dapet untung ngasih bunga layan dll tau gimana kerja org2 perintah ngelola duit gede,0,0,True
